date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year
2018-09-16,0.66178,0.612252,6.42,-6.75278,0.64,0.117486,0.2901662,0.016156678,0.14901,0.420656,120.14702,204650.8,2018
2018-09-17,0.66908,0.629072,6.48,-6.65792,0.64,0.123608,0.2580456,0.01725573,0.145568,0.4323,119.3877,207902.42,2018
2018-09-18,0.67116,0.632432,6.18,-6.63802,0.66,0.12128,0.2392244,0.016952856,0.144336,0.42354,121.52594,206974.54,2018
2018-09-19,0.66548,0.631712,6.24,-6.60318,0.68,0.112006,0.2341064,0.01695313,0.145556,0.41978,120.52766,207306.98,2018
2018-09-20,0.66992,0.637752,6.2,-6.50186,0.66,0.110028,0.2296964,0.01666591,0.141522,0.42116,121.13744,205815.04,2018
2018-09-21,0.67106,0.643612,6.3,-6.28606,0.66,0.103968,0.2449844,0.016772576,0.143586,0.45002,121.45914,206300.98,2018
2018-09-22,0.6569,0.640492,6.32,-6.33182,0.66,0.094706,0.2471876,0.002713585,0.140686,0.4337,118.34556,208986.82,2018
2018-09-23,0.66278,0.646152,6.2,-6.36558,0.66,0.094134,0.24772,0.016772979,0.140962,0.43788,118.7181,208076.76,2018
2018-09-24,0.66604,0.639052,5.86,-6.34112,0.66,0.09958,0.2772564,0.001667395,0.130542,0.46068,122.15016,212301.84,2018
2018-09-25,0.66592,0.642192,5.82,-6.35618,0.66,0.099538,0.2749004,0.003221395,0.140782,0.45966,122.6905,211752.36,2018
2018-09-26,0.68362,0.657052,5.56,-6.24708,0.68,0.08644,0.2634526,0.017278072,0.145902,0.47808,123.1218,207196.98,2018
2018-09-27,0.68254,0.657092,5.68,-6.2433,0.66,0.086848,0.2623962,0.016764072,0.15013,0.47376,123.75646,206391.52,2018
2018-09-28,0.68254,0.657092,5.68,-6.2433,0.66,0.086848,0.2623962,0.016764072,0.15013,0.47376,123.75646,206391.52,2018
2018-09-29,0.67446,0.661012,5.42,-6.2532,0.66,0.087958,0.2393082,0.016936512,0.16067,0.46444,123.36118,211168.38,2018
2018-09-30,0.67806,0.650732,5.4,-6.34004,0.66,0.087348,0.2541322,0.01694883,0.15771,0.46228,122.98216,210772.28,2018
2019-03-11,0.71196,0.64608,5.72,-6.2144,0.58,0.157756,0.1852884,0.010656262,0.162748,0.51696,123.91008,195480.9,2019
2019-03-12,0.71068,0.64034,5.68,-6.22694,0.56,0.157626,0.1834384,0.010656443,0.163246,0.499822,123.22738,195563.74,2019
2019-03-13,0.70198,0.624056,5.7,-6.84176,0.58,0.15765,0.2030638,0.028036131,0.155224,0.49288,121.83716,197696.54,2019
2019-03-14,0.71344,0.6249,5.62,-6.4946,0.56,0.156188,0.2084538,0.026856312,0.157226,0.492782,122.19236,196450,2019
2019-03-15,0.71944,0.61974,5.64,-6.58408,0.56,0.159834,0.2094518,0.02685627,0.15539,0.497502,121.05606,195792.14,2019
2019-03-16,0.73156,0.61602,5.56,-6.67496,0.54,0.159472,0.2033448,0.02712055,0.155164,0.486782,122.1866,193522.22,2019
2019-03-17,0.72386,0.63518,5.3,-6.4427,0.58,0.158026,0.18598092,0.02038075,0.15746,0.502362,121.495,193252.1,2019
2019-03-18,0.74186,0.63222,5.44,-6.70622,0.6,0.167914,0.17043372,0.02033056,0.172356,0.49718,122.33774,199365.86,2019
2019-03-19,0.73978,0.63604,5.08,-6.50472,0.58,0.161848,0.15510372,0.017090741,0.17153,0.497262,122.31298,198293.82,2019
2019-03-20,0.73406,0.6441,5.22,-6.54888,0.58,0.164052,0.15808732,0.031650741,0.176276,0.504602,122.71972,197807.26,2019
2019-03-21,0.7321,0.64446,5.2,-6.54756,0.6,0.163054,0.15752732,0.031650741,0.17397,0.506762,123.01698,197179.04,2019
2019-03-22,0.71834,0.65646,5.12,-6.35684,0.6,0.157722,0.14940732,0.031651915,0.173356,0.504542,123.36598,195483.7,2019
2019-03-23,0.74202,0.64764,5.1,-6.4886,0.6,0.162304,0.1597448,0.031143205,0.174674,0.499102,122.54514,196402.88,2019
2019-03-24,0.72646,0.65182,5.16,-6.42396,0.6,0.156406,0.1502169,0.032352749,0.175402,0.497662,123.17882,195839.44,2019
2019-03-25,0.74896,0.63778,5.08,-6.48446,0.6,0.175002,0.2063134,0.016596125,0.189106,0.52604,118.4089,197546.72,2019
2019-03-26,0.74936,0.63544,5.18,-6.49894,0.6,0.174656,0.2151112,0.016596125,0.191266,0.53472,118.02842,198114.58,2019
2019-03-27,0.75066,0.62422,5,-6.57948,0.64,0.169622,0.2281312,0.016596322,0.195294,0.53076,117.82972,198997.82,2019
2019-03-28,0.75784,0.63038,5.06,-6.53542,0.62,0.17635,0.2008632,0.016596125,0.19133,0.5318,118.57776,196180.84,2019
2019-03-29,0.75908,0.62228,5.06,-6.76526,0.62,0.18005,0.2143272,0.019831665,0.19137,0.52934,117.77866,196292.24,2019
2019-03-30,0.75958,0.61722,5.2,-6.78852,0.62,0.18198,0.2141738,0.019831189,0.18689,0.5209,116.9831,195195.02,2019
2019-03-31,0.76054,0.61244,5.14,-6.97218,0.6,0.184624,0.2371564,0.024210978,0.182302,0.51874,117.646,193787.32,2019
2019-04-01,0.73352,0.61816,5.28,-6.88484,0.52,0.185498,0.2047008,0.021784162,0.179226,0.46661,113.39884,202323.04,2019
2019-04-02,0.74656,0.63734,4.88,-6.62112,0.52,0.18727,0.1886846,0.02178734,0.194794,0.467894,111.63104,202377.14,2019
2019-04-03,0.73664,0.64292,4.84,-6.48936,0.5,0.181104,0.1881574,0.021787301,0.202756,0.455988,110.52762,204005.8,2019
2019-04-04,0.72922,0.65194,5.02,-6.3003,0.5,0.17563,0.1904074,0.021801161,0.18812,0.458108,108.58254,204694.54,2019
2019-04-05,0.72422,0.6454,5.1,-6.43814,0.48,0.189202,0.1985478,0.028281161,0.18598,0.453028,109.54992,205109.84,2019
2019-04-06,0.7275,0.65636,5.14,-6.37564,0.46,0.190102,0.1907458,0.028281161,0.18934,0.454528,108.62678,205230.52,2019
2019-04-07,0.73298,0.64964,4.9,-6.5691,0.46,0.1831,0.1837988,0.028288672,0.189134,0.470588,110.00856,204989.1,2019
2019-04-08,0.7457,0.6394,5,-6.70668,0.52,0.185124,0.1761002,0.016488532,0.188496,0.487848,114.18136,203133.92,2019
2019-04-10,0.75576,0.65144,5.1,-6.51134,0.54,0.18044,0.1783022,0.016481391,0.175182,0.5113,114.83804,202358.76,2019
2019-04-11,0.7546,0.64696,4.98,-6.52476,0.58,0.170926,0.1868112,0.016467531,0.179574,0.50954,115.70826,202172.06,2019
2019-04-12,0.74678,0.64818,5.08,-6.48608,0.58,0.16813,0.1800092,0.016470535,0.184546,0.492334,114.3634,198712.52,2019
2019-04-13,0.74678,0.64818,5.08,-6.48608,0.58,0.16813,0.1800092,0.016470535,0.184546,0.492334,114.3634,198712.52,2019
2019-04-14,0.75,0.65722,4.98,-6.45144,0.56,0.173646,0.1677632,0.016470535,0.18681,0.499594,114.09748,198241.86,2019
2019-04-15,0.72968,0.65744,4.84,-6.33512,0.56,0.174658,0.1771138,0.020973165,0.184096,0.495314,119.70856,201518.22,2019
2019-04-16,0.72932,0.6565,4.8,-6.3562,0.54,0.175358,0.1752098,0.016473165,0.184034,0.501154,117.5687,200238.76,2019
2019-04-17,0.73002,0.66122,4.58,-6.31034,0.54,0.178256,0.165323,0.0209697,0.182346,0.512594,118.38928,199187.84,2019
2019-04-18,0.7313,0.65492,4.54,-6.44824,0.56,0.178822,0.173617,0.0209697,0.173266,0.5187,119.6051,199029.18,2019
2019-04-19,0.7398,0.65634,5.16,-6.45806,0.56,0.17634,0.1783686,0.039164839,0.175402,0.53268,121.63126,194252.72,2019
2019-04-20,0.73832,0.64454,4.78,-6.61218,0.56,0.170204,0.1772806,0.034664839,0.177158,0.53615,123.15466,191530.82,2019
2019-04-21,0.74198,0.64346,4.88,-6.56946,0.56,0.173272,0.181036,0.039145899,0.177918,0.53015,124.99524,190192.94,2019
2019-04-22,0.73774,0.60434,4.98,-7.5812,0.56,0.187654,0.250566048,0.062286762,0.16767,0.499126,122.92368,193933.18,2019
2019-04-23,0.72076,0.60056,5.08,-7.7538,0.58,0.180324,0.262070048,0.081346762,0.169792,0.491644,120.25736,195903.36,2019
2019-04-24,0.71912,0.60842,5.28,-7.67298,0.58,0.17803,0.25843914,0.089246684,0.182762,0.504004,121.77702,195037.04,2019
2019-04-25,0.72758,0.61296,5.34,-7.3953,0.56,0.172464,0.24078494,0.055306079,0.174936,0.513366,121.9849,193095.42,2019
2019-04-26,0.71292,0.59834,5.38,-7.71062,0.6,0.165016,0.25986294,0.074366056,0.176202,0.506344,119.20956,194198.44,2019
2019-04-27,0.72352,0.606,5.3,-7.29832,0.58,0.161142,0.25416294,0.055264656,0.1757,0.51821,121.10012,192910.38,2019
2019-04-28,0.7198,0.60934,4.96,-7.23664,0.58,0.161066,0.25335098,0.05526586,0.16908,0.51437,120.04976,198694.04,2019
2019-04-29,0.72472,0.58904,5.24,-7.31256,0.64,0.152904,0.2630434,0.074453016,0.169986,0.517608,118.06682,192192.34,2019
2019-04-30,0.74016,0.59832,5.1,-6.9667,0.62,0.154804,0.24186694,0.055218397,0.166784,0.516612,118.01102,190602.96,2019
2019-05-01,0.74,0.59918,5.1,-6.94906,0.62,0.154918,0.24292694,0.055218397,0.16667,0.516552,118.01012,190604.22,2019
2019-05-02,0.73314,0.5977,5.22,-6.91096,0.62,0.150328,0.2429718,0.055218691,0.168426,0.518052,118.8,191796.08,2019
2019-05-03,0.73464,0.58336,5.14,-7.13642,0.62,0.164748,0.2557878,0.037193559,0.164224,0.526492,121.06942,190130.24,2019
2019-05-04,0.735,0.58608,5.14,-7.23812,0.64,0.165252,0.25160322,0.037412363,0.163792,0.525012,120.33308,189677.98,2019
2019-05-05,0.73336,0.5745,5.12,-7.24096,0.64,0.162088,0.25639722,0.037808363,0.162216,0.527732,120.67992,191609.66,2019
2019-05-06,0.73716,0.57962,4.86,-7.05424,0.56,0.160586,0.21984522,0.037193531,0.138322,0.484912,115.29082,185771.88,2019
2019-05-07,0.73716,0.57962,4.86,-7.05424,0.56,0.160586,0.21984522,0.037193531,0.138322,0.484912,115.29082,185771.88,2019
2019-05-08,0.73264,0.58354,5.08,-7.08934,0.56,0.160318,0.20667522,0.037193722,0.134782,0.491152,116.85096,184499.8,2019
2019-05-09,0.73094,0.586,5.12,-7.0649,0.54,0.162782,0.20643222,0.037837722,0.135482,0.490372,118.55126,185407.62,2019
2019-05-10,0.73518,0.6013,5.24,-6.75046,0.56,0.154516,0.19035622,0.020001614,0.143962,0.515452,116.40234,184685.12,2019
2019-05-11,0.73812,0.59318,5.14,-6.75666,0.58,0.15254,0.19952122,0.019357722,0.146424,0.510212,115.20008,182985.24,2019
2019-05-12,0.74154,0.5923,5.26,-6.83584,0.58,0.154146,0.19131042,0.019357829,0.143224,0.503472,116.70152,182768.7,2019
2019-05-13,0.7303,0.609808,4.9,-6.56334,0.66,0.1499,0.18821982,0.021196702,0.165046,0.516232,117.27956,190056.02,2019
2019-05-14,0.72616,0.603508,4.92,-6.53496,0.68,0.149494,0.19961982,0.021193562,0.1687,0.501532,117.92264,190116.66,2019
2019-05-15,0.73334,0.616028,5.08,-6.52028,0.66,0.153174,0.17831382,0.021242469,0.165712,0.504052,119.34912,187942.16,2019
2019-05-16,0.73334,0.616028,5.08,-6.52028,0.66,0.153174,0.17831382,0.021242469,0.165712,0.504052,119.34912,187942.16,2019
2019-05-17,0.72538,0.616768,4.74,-6.52184,0.66,0.148092,0.19909782,0.021242279,0.165548,0.508752,118.82628,187752.1,2019
2019-05-18,0.72538,0.616768,4.74,-6.52184,0.66,0.148092,0.19909782,0.021242279,0.165548,0.508752,118.82628,187752.1,2019
2019-05-19,0.72088,0.617128,4.82,-6.51322,0.64,0.152614,0.19341782,0.021242279,0.1675,0.509132,118.07082,187996.1,2019
2019-05-20,0.7357,0.64442,5,-6.2717,0.6,0.149524,0.17756902,0.021266188,0.169926,0.496672,120.42328,184192.04,2019
2019-05-21,0.72524,0.620382,4.78,-6.63038,0.62,0.169018,0.18678502,0.039201233,0.17149,0.510792,119.04628,185690.58,2019
2019-05-22,0.71944,0.600402,4.84,-6.90168,0.64,0.175876,0.20491722,0.039223002,0.1617,0.491832,119.43842,185308.3,2019
2019-05-23,0.70868,0.612762,4.8,-6.77684,0.66,0.158862,0.21244702,0.039679182,0.176578,0.493532,117.78824,186418.46,2019
2019-05-24,0.71246,0.615662,4.62,-6.59514,0.66,0.152176,0.20350322,0.039897052,0.167576,0.483842,118.68906,186012.42,2019
2019-05-25,0.72202,0.603622,4.58,-6.65772,0.66,0.162352,0.21818182,0.039897001,0.16642,0.485402,118.35854,185043.74,2019
2019-05-26,0.72472,0.599382,4.46,-6.64292,0.64,0.161962,0.20898182,0.039896904,0.16808,0.485222,117.68088,185051.46,2019
2019-05-27,0.71906,0.615122,5.02,-6.60026,0.62,0.150344,0.19133342,0.037326171,0.168444,0.466822,118.2318,190215.72,2019
2019-05-28,0.7273,0.61246,4.7,-6.60126,0.62,0.164012,0.19236342,0.019606171,0.165984,0.478022,120.5867,179661.08,2019
2019-05-29,0.7273,0.61246,4.7,-6.60126,0.62,0.164012,0.19236342,0.019606171,0.165984,0.478022,120.5867,179661.08,2019
2019-05-30,0.72548,0.61158,4.78,-6.5821,0.6,0.165132,0.19261342,0.019605943,0.161844,0.484802,120.74732,178864.64,2019
2019-05-31,0.73198,0.59894,4.92,-6.82732,0.62,0.168036,0.19668342,0.019605943,0.16307,0.488922,121.18794,177216.54,2019
2019-06-01,0.72684,0.59972,4.8,-6.82074,0.6,0.16325,0.20195722,0.01960587,0.16317,0.486902,120.00776,177605,2019
2019-06-02,0.72902,0.59452,4.94,-6.91316,0.6,0.163084,0.20637722,0.019605841,0.17067,0.492822,118.24542,179117.64,2019
2019-06-03,0.70864,0.5902,4.78,-6.94524,0.62,0.14566,0.23851608,0.02014263,0.157474,0.477364,118.11784,185481.46,2019
2019-06-04,0.70576,0.59218,4.82,-6.92612,0.62,0.139672,0.23713208,0.020119538,0.157254,0.473144,117.15522,185658.26,2019
2019-06-05,0.7192,0.60908,5.04,-6.91594,0.62,0.139044,0.22249962,0.02985143,0.15041,0.499894,117.45198,180701.46,2019
2019-06-06,0.72382,0.59872,4.98,-7.13706,0.62,0.144056,0.24578162,0.02931055,0.150636,0.51191,118.99978,177263.36,2019
2019-06-07,0.71848,0.6025,5.04,-7.13302,0.62,0.141884,0.24754002,0.02931055,0.150524,0.52559,121.76194,178906.96,2019
2019-06-08,0.72292,0.60204,5.04,-6.93842,0.66,0.149734,0.25007242,0.029296032,0.148884,0.5314,121.12858,179349.28,2019
2019-06-09,0.71754,0.6094,4.92,-7.00154,0.64,0.135386,0.25524642,0.03059416,0.148164,0.53186,120.99678,179627.32,2019
2019-06-10,0.72518,0.60536,5.3,-6.86466,0.58,0.153942,0.22052322,0.029309609,0.166096,0.54184,119.33482,188894.38,2019
2019-06-11,0.72174,0.59452,5.16,-7.06018,0.6,0.151872,0.23038322,0.029309609,0.165336,0.53888,121.04504,187660.4,2019
2019-06-12,0.72706,0.60536,5.3,-6.9101,0.58,0.151662,0.22740322,0.030599609,0.165616,0.54092,119.97114,187423.6,2019
2019-06-13,0.74542,0.6111,5.22,-6.86616,0.6,0.156768,0.22644922,0.037887489,0.16533,0.55328,119.4246,186613.9,2019
2019-06-14,0.74906,0.62336,5.1,-6.68788,0.6,0.147022,0.23004322,0.037887821,0.167242,0.5494,117.05214,187136.22,2019
2019-06-15,0.74418,0.6272,4.96,-6.66416,0.56,0.150874,0.21822922,0.038131821,0.163362,0.56606,119.60174,187109.72,2019
2019-06-16,0.73728,0.62544,5.14,-6.74236,0.58,0.14696,0.22789242,0.038131821,0.161862,0.55764,118.21926,188584.8,2019
2019-06-17,0.73704,0.62194,4.8,-6.68112,0.66,0.151648,0.21212802,0.037865913,0.149348,0.54834,123.42948,191183.52,2019
2019-06-18,0.74088,0.62098,4.78,-6.65834,0.66,0.152172,0.2144402,0.037645913,0.152028,0.53826,122.35412,191950.24,2019
2019-06-19,0.73406,0.62404,4.74,-6.69692,0.66,0.151052,0.21350202,0.037875913,0.152868,0.54108,122.50974,191600.68,2019
2019-06-20,0.73534,0.63318,4.56,-6.65196,0.62,0.148716,0.21086202,0.032016159,0.161234,0.52808,120.56188,189110.08,2019
2019-06-21,0.74108,0.62632,4.64,-6.68054,0.62,0.154406,0.2191142,0.031796159,0.160534,0.5273,120.48476,191595.96,2019
2019-06-22,0.73938,0.63236,4.52,-6.86346,0.62,0.162,0.20294202,0.018736159,0.149014,0.52608,119.6452,190904.96,2019
2019-06-23,0.74238,0.63868,4.5,-6.8899,0.6,0.15703,0.20352202,0.018734955,0.155994,0.52328,119.99258,189888.6,2019
2019-06-24,0.73504,0.63632,4.52,-6.8604,0.6,0.158344,0.2139252,0.016326147,0.156352,0.48844,114.87114,195573.22,2019
2019-06-25,0.73636,0.63368,4.66,-6.85012,0.6,0.162244,0.2147452,0.016326147,0.156032,0.49444,114.86822,196322.72,2019
2019-06-26,0.7366,0.6315,4.66,-6.87944,0.58,0.166868,0.2235652,0.018926147,0.163672,0.49226,115.62948,195881.8,2019
2019-06-27,0.74066,0.63206,4.62,-6.8991,0.58,0.15832,0.2215832,0.027181678,0.163916,0.51004,115.80222,194159.2,2019
2019-06-28,0.74382,0.6436,4.54,-6.77862,0.58,0.158426,0.2162238,0.036376878,0.169856,0.51436,116.50186,194104.34,2019
2019-06-29,0.73906,0.64594,4.46,-6.74002,0.6,0.162856,0.2199658,0.031764678,0.173196,0.51654,117.45052,194500.46,2019
2019-06-30,0.73664,0.64212,4.64,-6.77834,0.62,0.16256,0.233833,0.031730878,0.172676,0.5144,118.02902,194077.52,2019
2019-07-01,0.75044,0.63656,4.36,-6.63698,0.68,0.148718,0.1951548,0.021768979,0.17264,0.48268,115.99444,197947.82,2019
2019-07-02,0.75382,0.63098,4.3,-6.64632,0.7,0.156776,0.1938348,0.018848979,0.168356,0.47886,117.30722,196606.48,2019
2019-07-03,0.7575,0.63594,4.28,-6.57932,0.68,0.160006,0.1908908,0.01884886,0.156358,0.48948,117.04516,194766.92,2019
2019-07-04,0.7364,0.6183,4.24,-6.78144,0.7,0.15471,0.2288908,0.019386979,0.167148,0.47418,119.13192,192271.72,2019
2019-07-05,0.73576,0.60956,4.42,-6.79904,0.7,0.149154,0.2181288,0.019386979,0.165076,0.46296,117.62078,196058.76,2019
2019-07-06,0.7397,0.61254,4.38,-6.7003,0.66,0.156128,0.2127468,0.012617847,0.170392,0.4689,117.55106,195078.42,2019
2019-07-07,0.7397,0.61254,4.38,-6.7003,0.66,0.156128,0.2127468,0.012617847,0.170392,0.4689,117.55106,195078.42,2019
2019-07-08,0.75202,0.61352,4.74,-6.65656,0.64,0.171358,0.2001658,0.011330293,0.156606,0.4488,116.67724,191770.9,2019
2019-07-09,0.7539,0.61418,4.54,-6.67256,0.66,0.1687,0.1874428,0.011345693,0.156966,0.45808,117.237,188859.4,2019
2019-07-10,0.75386,0.61394,4.52,-6.68106,0.64,0.16894,0.1872842,0.011361133,0.157096,0.45814,117.23636,188861.4,2019
2019-07-11,0.75706,0.623,4.44,-6.57704,0.66,0.177434,0.1695242,0.013423133,0.159342,0.4682,120.28724,186861.7,2019
2019-07-12,0.75184,0.6178,4.36,-6.56478,0.64,0.173896,0.1763642,0.01082305,0.158646,0.48276,120.94604,184969.54,2019
2019-07-13,0.75628,0.61198,4.38,-6.6557,0.64,0.179408,0.1808242,0.01082305,0.156206,0.48002,120.3456,186685.32,2019
2019-07-14,0.75738,0.6104,4.18,-6.6082,0.66,0.182968,0.1824182,0.01079645,0.15046,0.47954,122.13714,185546.38,2019
2019-07-15,0.7486,0.62064,4.78,-6.45348,0.7,0.18778,0.1635478,0.010792727,0.172694,0.51698,123.77886,182267.58,2019
2019-07-16,0.74786,0.62228,4.74,-6.42822,0.68,0.18812,0.1666278,0.010792727,0.173602,0.51556,123.63728,181220.1,2019
2019-07-17,0.74994,0.61988,4.88,-6.49244,0.66,0.192352,0.1755758,0.010792727,0.173342,0.50452,124.87702,181206.24,2019
2019-07-18,0.74924,0.61712,4.82,-6.48964,0.66,0.188748,0.1797158,0.010795947,0.174482,0.50768,124.09856,181401.34,2019
2019-07-19,0.75474,0.60222,4.66,-6.64256,0.62,0.187326,0.1932552,0.010795947,0.172064,0.50574,122.91498,179648,2019
2019-07-20,0.7544,0.60694,4.7,-6.646,0.62,0.186744,0.1895372,0.010796335,0.17015,0.51094,122.97478,180036.04,2019
2019-07-21,0.75474,0.60222,4.66,-6.64256,0.62,0.187326,0.1932552,0.010795947,0.172064,0.50574,122.91498,179648,2019
2019-07-22,0.75716,0.60356,4.68,-6.74004,0.62,0.182544,0.19201046,0.010796598,0.160282,0.50914,119.15022,177681.92,2019
2019-07-23,0.75218,0.6109,4.78,-6.55734,0.62,0.171866,0.20131046,0.010796598,0.158182,0.50588,120.93538,182022.8,2019
2019-07-24,0.75296,0.61588,4.78,-6.5233,0.6,0.162184,0.21077746,0.010797065,0.154382,0.50862,119.11372,182683.12,2019
2019-07-25,0.7524,0.6169,4.64,-6.5681,0.6,0.162924,0.20601066,0.010802724,0.151702,0.51434,117.78874,180007.02,2019
2019-07-26,0.75454,0.61148,4.8,-6.72812,0.62,0.160878,0.22642066,0.010912714,0.152092,0.504,118.90822,179949.68,2019
2019-07-27,0.75198,0.60614,4.76,-6.76912,0.62,0.161318,0.22298066,0.010912714,0.151972,0.50342,117.81808,180641.98,2019
2019-07-28,0.75618,0.60464,4.78,-6.85006,0.64,0.166682,0.2372874,0.010910948,0.149924,0.50274,118.10982,182612.22,2019
2019-07-29,0.73662,0.62258,4.76,-6.79078,0.66,0.157788,0.2243143,0.00969079,0.165708,0.46524,116.7561,184311.32,2019
2019-07-30,0.73308,0.62492,4.56,-6.76194,0.68,0.159386,0.2113403,0.00968763,0.165378,0.46128,117.39452,187199.08,2019
2019-07-31,0.73534,0.62314,4.48,-6.76536,0.66,0.169098,0.20177666,0.009473317,0.16499,0.4592,118.7105,185699.64,2019
2019-08-01,0.73982,0.61616,4.28,-6.8082,0.64,0.16915,0.21261666,0.009531077,0.169144,0.4729,119.52998,183028.1,2019
2019-08-02,0.71634,0.60422,4.78,-6.98478,0.6,0.181222,0.2385514,0.011041373,0.159108,0.47408,119.56496,187086.18,2019
2019-08-03,0.71458,0.60842,5.04,-6.92836,0.58,0.182122,0.2417534,0.010986773,0.155876,0.47102,121.2081,187397.64,2019
2019-08-04,0.71458,0.60842,5.04,-6.92836,0.58,0.182122,0.2417534,0.010986773,0.155876,0.47102,121.2081,187397.64,2019
2019-08-05,0.71834,0.6157,5.42,-6.72358,0.58,0.173302,0.2274942,0.017542528,0.164402,0.48412,124.3031,187460.56,2019
2019-08-06,0.71432,0.62236,5.22,-6.5785,0.56,0.17548,0.2150022,0.017433328,0.16451,0.4776,125.23786,186765.48,2019
2019-08-07,0.70782,0.61828,5.4,-6.64546,0.6,0.174444,0.2164934,0.017472748,0.15879,0.46496,126.4206,187391.5,2019
2019-08-08,0.70664,0.60814,5.2,-6.7993,0.62,0.170332,0.2230994,0.018195853,0.162554,0.46542,126.10572,184357,2019
2019-08-09,0.71454,0.61384,4.9,-6.71234,0.66,0.158732,0.2098074,0.018184018,0.159554,0.47172,123.73306,179330.38,2019
2019-08-10,0.72138,0.62124,4.6,-6.6722,0.68,0.162224,0.1931874,0.018176658,0.165026,0.47588,124.54336,176958.06,2019
2019-08-11,0.72362,0.60996,4.48,-6.7691,0.7,0.167324,0.2050114,0.018176658,0.164682,0.4739,123.98524,176625.8,2019
2019-08-12,0.71918,0.61784,4.56,-6.54336,0.76,0.160258,0.2086362,0.028842317,0.165118,0.47636,119.98016,174641.36,2019
2019-08-13,0.72076,0.6087,4.54,-6.40128,0.72,0.166306,0.1981782,0.011582448,0.166194,0.4619,119.09956,177606.28,2019
2019-08-14,0.71522,0.61114,4.42,-6.5542,0.74,0.164638,0.2018512,0.012476228,0.164908,0.4809,119.11938,179225.04,2019
2019-08-15,0.71768,0.61384,4.34,-6.38362,0.74,0.166758,0.19272878,0.011539533,0.167334,0.46792,118.80798,178443.2,2019
2019-08-16,0.72476,0.60958,4.24,-6.40232,0.74,0.168884,0.1950744,0.014620188,0.173714,0.47068,120.36798,174162.5,2019
2019-08-17,0.73162,0.61254,4.06,-6.38754,0.74,0.170146,0.1979664,0.014633748,0.17296,0.48286,121.16402,173569.14,2019
2019-08-18,0.71988,0.6037,4.08,-6.56428,0.72,0.170594,0.2258764,0.01463656,0.174978,0.47778,121.24626,176075.9,2019
2019-08-19,0.71094,0.60492,4.9,-6.7334,0.7,0.184046,0.2043438,0.015122408,0.148354,0.51348,128.02742,180679.8,2019
2019-08-20,0.71532,0.60376,4.6,-6.72516,0.72,0.187594,0.2088398,0.017799628,0.148822,0.5159,129.06092,179665.68,2019
2019-08-21,0.7149,0.62004,4.72,-6.70716,0.74,0.184352,0.2014968,0.022154948,0.150548,0.51996,129.07446,182048.78,2019
2019-08-22,0.71884,0.6262,4.76,-6.58892,0.74,0.188702,0.2017948,0.022154704,0.151348,0.52546,128.79156,184335.5,2019
2019-08-23,0.7174,0.61734,4.44,-6.82552,0.76,0.179182,0.2123798,0.031954842,0.15159,0.524774,130.66872,185603.3,2019
2019-08-24,0.71982,0.62426,4.5,-6.7301,0.78,0.183342,0.2066138,0.029274842,0.150548,0.538554,129.61394,184493.32,2019
2019-08-25,0.72168,0.62202,4.46,-6.7602,0.76,0.183986,0.2042538,0.029274048,0.149924,0.531794,129.68038,185078.64,2019
2019-08-26,0.72206,0.6118,4.46,-7.05322,0.76,0.180588,0.2273504,0.028905258,0.155014,0.540154,126.12764,182475.28,2019
2019-08-27,0.72638,0.62474,4.3,-6.82482,0.76,0.181918,0.2157104,0.028166427,0.16029,0.540514,124.58746,181681.94,2019
2019-08-28,0.72254,0.6233,4.5,-6.82478,0.78,0.180504,0.2162404,0.026240227,0.160292,0.541994,125.58916,181579.32,2019
2019-08-29,0.72278,0.62724,4.36,-6.74892,0.8,0.181034,0.2217662,0.025754227,0.157952,0.541754,124.8512,179768.12,2019
2019-08-30,0.71888,0.62352,4.76,-6.77922,0.76,0.172282,0.2283644,0.026239027,0.146756,0.531574,128.4486,179908.92,2019
2019-08-31,0.71742,0.62222,4.68,-6.8864,0.76,0.175244,0.2173144,0.026362107,0.145458,0.529334,129.6777,180284.02,2019
2019-09-01,0.71224,0.61464,4.74,-6.96838,0.74,0.174074,0.2248164,0.030922107,0.141862,0.522214,128.41394,187705.3,2019
2019-09-02,0.70948,0.59792,4.98,-7.38876,0.74,0.166092,0.22926314,0.040629923,0.153494,0.496254,128.43274,201184.9,2019
2019-09-03,0.70798,0.59584,4.96,-7.3305,0.72,0.170812,0.22312714,0.040629916,0.154444,0.483554,127.61268,200954.36,2019
2019-09-04,0.70258,0.59832,5.06,-7.49856,0.7,0.179734,0.22494894,0.040633236,0.157942,0.494094,126.1124,200739.46,2019
2019-09-05,0.70626,0.5914,4.94,-7.62422,0.7,0.179624,0.23086694,0.042101236,0.158382,0.493054,125.35164,202453.46,2019
2019-09-06,0.70528,0.58914,4.94,-7.6222,0.72,0.17773,0.23505894,0.042101236,0.149512,0.491974,126.3982,201470.48,2019
2019-09-07,0.70218,0.58974,4.94,-7.59894,0.74,0.17296,0.22561894,0.042101426,0.150152,0.483914,124.95752,203328.36,2019
2019-09-08,0.7105,0.5921,5,-7.48866,0.74,0.17489,0.23361094,0.041610146,0.14686,0.479774,126.18378,201463.64,2019
